External_Id__c,Type,Reason,Priority,Origin,Subject,Description,Account.External_ID__c,Asset.External_ID__c,CreatedDate,Status
9bfac9ec-8485-4e90-b66e-cfc1fbeded81,Mechanical,Feedback,Medium,Social Media,pharetra magna vestibulum aliquet,hac habitasse platea dictumst morbi vestibulum velit id,9fd8d4f7-9950-4cc3-851a-80587363402a,bbe1d4c6-fd29-49de-b598-5beedd22b7ca,2020-05-30T09:11:09Z,New
9eb673df-7c9b-477c-a818-2b46b394b1d7,Electrical,Refund,Low,Email,quis lectus suspendisse,vulputate elementum nullam varius nulla facilisi cras non velit nec,48fa04cf-89d6-4050-8d29-1f858614fb24,3514862d-6243-445d-89a4-9a784cd1d705,2020-05-17T11:59:38Z,Working
7fde80c3-1ce3-40a0-81ee-3524e0f4cddc,Electrical,Installation,Medium,Phone,vel accumsan tellus nisi,in quis justo maecenas rhoncus aliquam lacus morbi,47f24ace-b8ad-4b9e-b81c-ec8db8479676,320956f2-e4ef-4233-9a88-0db5cab9af83,2020-06-23T05:29:34Z,New
64268b5e-9720-4f7c-80a6-9e1cf1bd4b0b,Mechanical,Billing,Low,Phone,penatibus et magnis dis,luctus tincidunt nulla mollis molestie lorem quisque,5a007ece-5479-457c-bb1d-53c1696cbde6,32510acf-9323-4583-943b-f970bd60a9f9,2020-06-01T22:52:26Z,Working
fd10a6a7-786c-4e7d-b956-11bebdd7c334,Mechanical,Return,Medium,Email,pede ac diam,integer ac neque duis bibendum,9b3014a7-eb52-4691-9099-ffbefc394c8a,59dd878e-42d9-4613-9e1a-63251abb3880,2020-05-30T00:33:42Z,New
aeb8606c-3d94-469e-8c7f-de0f48bb49e7,Electronic,Feedback,Low,Social Media,erat vestibulum sed,praesent blandit nam nulla integer pede justo,6a796ec7-1fb7-4e4e-986d-9d8078392a56,281637df-a62d-4e6e-a856-7439e56f9408,2020-06-13T04:24:44Z,New
cfdcddf4-b87e-4e23-b36b-bf0e0dac9fd3,Electronic,Other,Medium,LiveAgent,sapien sapien non mi integer,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,725cd45f-ddd3-47d0-8243-8301675408b6,f729a133-7145-4d11-aad6-45a2b9fd0113,2020-06-14T22:43:27Z,New
481abcae-e9fa-4eeb-85a7-7c67200b99ee,Other,Billing,Low,Email,amet nulla quisque arcu,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,4020c9ed-ff9a-4633-8850-57286f68e668,0a3a9b89-cdc1-4888-9e7d-4ba39259c2e3,2020-06-28T06:34:42Z,New
a808f8aa-6a88-40eb-aee8-d1bc16e4d804,Electrical,Performance,Medium,Email,a nibh in quis,ac lobortis vel dapibus at diam nam tristique tortor eu,5e7cb674-cb13-4871-bae1-9357ffda8cbd,378b0763-540b-4d6c-b994-35c28064407c,2020-06-10T04:58:04Z,New
6b3846a8-3897-4d7e-888b-9288fb8e79c1,Electronic,Refund,Low,Web,suspendisse ornare consequat lectus in,eget semper rutrum nulla nunc purus phasellus in,e66c5256-c340-4a7c-9deb-5353212221eb,89fade31-b17b-4209-8a96-660562526f6e,2020-06-05T22:31:29Z,Working
257eb862-a74f-46eb-b081-1b54665c3fb8,Mechanical,Loyalty Scheme,Medium,Phone,lorem quisque ut erat,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,b6edb1e4-1a7f-4fe7-8f51-010489b6b5bc,efbd2d63-9cf5-4bdf-907e-c774642598f5,2020-06-05T04:55:38Z,New
a3230490-bb63-4cf6-a9a0-48447944626e,Electrical,Billing,Low,LiveAgent,vivamus tortor duis mattis egestas,nunc proin at turpis a,62cba742-288b-4282-8b49-399e0789058a,ff69cd06-39d5-434d-ac6d-f18e713a9b82,2020-06-25T09:00:01Z,New
e23908d4-6737-4689-98a2-8ce7a122398c,Electrical,Billing,Medium,LiveAgent,fusce congue diam id ornare,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,27237a55-df44-43c4-92e0-d13059ea91d4,84220326-4d72-4289-bd1d-2cc25bde16bf,2020-06-11T02:29:40Z,Working
d5f8ac1d-35f3-49cc-a052-0104c753e547,Other,Return,Low,Email,non ligula pellentesque,sit amet consectetuer adipiscing elit,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,a3a1b4c8-996f-41c7-b6e8-89d54849cc9b,2020-05-30T11:39:53Z,Working
5f035ff3-b7d1-49a1-843a-cde83cbf1457,Electronic,Return,Low,Email,sapien dignissim vestibulum vestibulum ante,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,e067de1b-c1f6-488f-af79-6e6323b82dab,7cbdceb0-da72-47bf-a4fe-40c8c0cf2e46,2020-05-24T16:57:10Z,Working
94199622-c52e-4eaa-a3eb-4fdaf0c3842c,Electronic,Address Change,Medium,LiveAgent,eget massa tempor,erat quisque erat eros viverra eget congue eget,a4702dce-d606-4ae2-9903-5dd7be5045e2,68b5fc14-c4f3-4a8d-987f-922491ddfcea,2020-05-29T06:43:08Z,Working
5e705573-4261-4405-878d-742e0dc55211,Mechanical,Billing,Low,Email,blandit nam nulla integer pede,vulputate nonummy maecenas tincidunt lacus at,d5419bc7-2e97-4035-b645-7a626f615979,c128c174-8341-424e-9b6d-4e57d8218658,2020-05-13T11:14:58Z,Working
31ed3ec7-fd36-4ee6-a4e8-b21d1999e8a0,Electrical,Feedback,High,Web,justo in blandit ultrices enim,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,1040a06f-19c3-42d8-8568-d08fbad16625,460dea63-766d-466a-bf29-bae8e977ff6b,2020-06-06T01:28:14Z,Working
f9886654-68d6-4cbd-91bf-51e5929cf0f3,Electrical,Billing,Medium,Email,id ornare imperdiet sapien,orci vehicula condimentum curabitur in libero ut,f5152922-5995-4485-a5d3-2192af465d16,5ab3017e-c15f-4306-9690-6226ee16a062,2020-05-20T20:20:01Z,New
d3378f9c-dd3e-437f-88fb-5f4d99dce48b,Mechanical,Other,Low,Social Media,vel nisl duis ac,sapien urna pretium nisl ut volutpat sapien arcu,ff5db977-e3e5-4497-a377-9353d01b579c,104a11fb-3031-45a6-b2ea-5902dc0f9ae8,2020-05-31T02:59:23Z,New
418ed108-18d2-4443-9192-75594eec4a9e,Electrical,Loyalty Scheme,Low,Web,penatibus et magnis dis,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,d6192fe0-7d4b-4834-9464-4321c79ca51d,3bd8d8d4-9ab2-4776-975c-e00ed1489dfb,2020-05-20T04:21:27Z,New
e0453078-383b-4ecd-a3be-be68a66e4262,Electrical,Billing,Low,Email,ornare imperdiet sapien urna,magnis dis parturient montes nascetur ridiculus mus etiam vel augue,4dd5247f-626e-40bb-b76e-26ab50d58a60,fbc3235c-2067-4cab-83ce-1fca433caeb5,2020-06-22T14:10:32Z,New
6a66a63c-42de-4eb6-8749-24f11cd10776,Mechanical,Loyalty Scheme,Medium,Email,eu magna vulputate luctus cum,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,d43a0698-be7e-4dca-9813-50a4f970aaea,4e8b6052-9db8-475c-b145-ad457175b09d,2020-06-05T06:24:36Z,Working
44cfc1be-2769-48ba-a53f-dc67f168496b,Mechanical,Billing,Medium,Social Media,nisi vulputate nonummy,eu nibh quisque id justo,6da77709-3b13-47eb-8d3f-31f968482de0,ca46dea5-1c3f-4d67-8ae7-58c62bae67c4,2020-05-24T07:32:12Z,Working
984209da-48f7-4800-8eb6-dd81b2219d3f,Electronic,Other,Low,ChatBot,primis in faucibus orci,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,de0634a4-c1f7-4840-a33e-61d472708727,b4bf99f7-f90a-4d9f-ba74-492eb1b87303,2020-06-29T02:37:12Z,Working
aa28f300-8ace-4cac-bf98-fbb37528193e,Electrical,Performance,High,Email,vel enim sit amet,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,4eb7392d-5f2d-48b9-b4dd-b3fa840b96df,ae565247-f272-4c66-8d33-0f82019c1e77,2020-06-29T23:32:03Z,Working
beeeaec5-42a1-45fc-824f-edd6d361a2de,Structural,Refund,Low,Email,consectetuer eget rutrum,natoque penatibus et magnis dis parturient montes nascetur,a4702dce-d606-4ae2-9903-5dd7be5045e2,373243d0-04ca-4c4f-8c36-d029e5aa1d41,2020-05-20T03:35:15Z,Working
c419e2e9-5fa2-46b5-8b4a-3bdde678a38d,Electronic,Loyalty Scheme,Low,LiveAgent,molestie lorem quisque ut,odio in hac habitasse platea dictumst maecenas ut massa quis,3676d809-4b95-4829-a90b-ef0980874d46,395963bc-ac95-40d9-9728-2db189e3033e,2020-06-28T12:51:33Z,Working
3b050b2a-2887-48e7-b68e-07a5b1068f3f,Electrical,Equipment Design,High,Email,nunc nisl duis bibendum felis,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,dd2d3458-d50c-4559-9fcf-c6d94b32f140,1224d59e-1e97-4559-91be-be8eb5e74840,2020-06-07T07:14:25Z,New
ca2e154e-d00f-42aa-b437-3c20bed726c8,Mechanical,Return,Low,Email,nec nisi volutpat,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,c9f2e4a2-b004-4d87-8c41-f09637d4d54b,117031ce-7a64-4f9a-b57c-f7d00aa9369e,2020-06-16T08:07:42Z,Working
23fb840c-52f3-4c41-88b1-7ad0186aba75,Mechanical,Loyalty Scheme,Medium,Social Media,id turpis integer,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,ed308ae1-7132-4dbe-9871-d03a3622e5a0,2020-06-06T09:54:07Z,New
0aa1f3b4-0fac-4b02-97e6-c0b55915d4ff,Mechanical,Equipment Design,Low,LiveAgent,metus vitae ipsum,fusce consequat nulla nisl nunc nisl duis bibendum felis,4c3e2dc7-41fd-45ef-a7ae-3e8c70edf79d,f3d9c270-2514-4714-91b2-ade900369a9d,2020-05-28T17:48:33Z,New
3037ef02-596b-415c-9686-33918e814f41,Mechanical,Refund,Medium,Email,quis orci nullam molestie nibh,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,a7b5cdae-60d4-4433-adf7-62c688b59302,4fbc67c4-b86b-4e28-8f67-e089da112c54,2020-05-14T13:10:44Z,Working
a71fa5f4-99f2-455e-89b3-c393ee8ae099,Other,Feedback,Low,Web,in lectus pellentesque,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,83022f12-3c26-45cd-adae-944d71db5328,6650293b-f072-4243-bca7-03a24618abb7,2020-06-03T04:42:10Z,New
0d4c263d-b874-4845-8800-d88419a8cf10,Electronic,Billing,Low,Email,ultrices erat tortor,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,9998daac-380d-481c-9151-5adde9962101,0f5539cc-6110-422b-a111-57b9174170d3,2020-06-27T14:32:51Z,New
12145286-6927-45c2-84f8-6b147872092a,Other,Refund,Medium,Web,ullamcorper purus sit amet,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,fedca6c8-b63a-49b3-bd6e-de0aa27665a2,f2631712-9867-467b-b408-ba68675af6ff,2020-05-27T00:00:15Z,Working
14f229c8-85c7-4174-9e37-b8e048706ff8,Structural,Billing,Low,Email,in lectus pellentesque at nulla,maecenas rhoncus aliquam lacus morbi quis tortor,b311877a-7549-445c-a6a4-6eb79fb67531,7d056a69-c8fa-4eb6-8f96-509565fa0938,2020-06-26T06:54:23Z,Working
8a524857-9a7a-49ef-a310-a815f81a49ff,Mechanical,Refund,Low,Email,consectetuer adipiscing elit proin interdum,aliquam lacus morbi quis tortor,342a7816-7cc7-42f4-a98f-eed9b42c833b,5ede7999-c339-49ea-b6e5-b23c6d990f58,2020-05-17T09:54:21Z,Working
a71c30e0-3faa-473c-81ec-eb2ff36adbc6,Mechanical,Refund,Medium,Web,habitasse platea dictumst,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,eb6b4d31-fcc2-43f4-8626-55bf4e7966b7,4ef2699b-097a-498f-b87c-eb2f5b1d57b2,2020-06-19T07:07:34Z,New
ce498ccb-b968-4f69-8cca-2f9c095b8752,Electrical,Equipment Design,Medium,ChatBot,mauris enim leo rhoncus,amet lobortis sapien sapien non mi integer ac neque,62058551-9ad7-4c1e-b20b-8151321731b8,96905635-58e4-42cd-8779-ffb32c6f368f,2020-05-24T17:18:11Z,New
2ff5916d-4ae5-454b-bcc0-77c9e32bfcc7,Electronic,Address Change,High,Web,primis in faucibus,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,99f336ca-cb6a-49d7-b667-957ab31b118b,ae176d3a-a543-4a25-b04e-dbbecd2ff644,2020-05-30T15:36:15Z,Working
a511f99f-923c-40ab-a384-0c4f73f7b0d8,Electrical,Breakdown,Medium,Web,lacinia sapien quis,non lectus aliquam sit amet diam in magna,8aa979e6-ea4a-44d6-af31-27a43b4a9c83,8bfe4e15-bfd0-43bb-bfce-647272a93c3d,2020-06-06T22:12:31Z,Working
a2e2ea8a-dd84-4edf-b28d-7f04a976a632,Mechanical,Feedback,Low,Social Media,sodales sed tincidunt eu,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,1c0dee95-c094-43d8-84b0-3aa1b692c828,7dda901c-a092-49b5-a942-6ead0a6fb456,2020-06-18T02:35:24Z,Working
e45c73fa-c777-407d-b161-c4be64987019,Electrical,Loyalty Scheme,High,LiveAgent,est risus auctor sed tristique,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,b584662a-c3a9-4f40-a175-03353c0a960a,e0e52b30-8487-4e93-b8b7-4d23043d4f4f,2020-05-26T07:51:02Z,Working
c883db03-94a1-4b9c-9d68-1751b8ed022b,Electronic,Breakdown,Medium,Email,justo in hac habitasse platea,luctus rutrum nulla tellus in sagittis dui,b0bad13c-751e-49bf-a2ae-13a324b82228,7d056a69-c8fa-4eb6-8f96-509565fa0938,2020-06-25T15:20:54Z,Working
2955bedc-7a35-4c4f-be39-4e6e82f26e6a,Other,Refund,Low,Email,non lectus aliquam sit,ipsum praesent blandit lacinia erat,1ffd2ccd-e1f9-479f-9132-a602203753ec,6655f783-f18a-4c4a-8b6b-ecde7e6a6240,2020-05-24T01:33:20Z,Working
1c3c9718-2593-4e86-a3d3-7182f32cc659,Mechanical,Installation,Medium,ChatBot,volutpat erat quisque,leo maecenas pulvinar lobortis est phasellus sit amet erat,ff9acf27-5a59-48c8-aa2e-6e5aec481242,7c73ed97-15d6-4392-a9c3-c60a69f70b8a,2020-06-10T09:30:53Z,Working
2a70f8e9-456a-49a8-92c6-bd72ea298bb2,Mechanical,Installation,High,Email,sapien arcu sed augue,ac est lacinia nisi venenatis tristique fusce,90065188-c566-40e1-acac-5f4c63436c76,aed7ac3d-f3c3-4a1f-867b-cebfade42eb0,2020-05-14T11:59:17Z,Working
4c8d6157-1024-4c39-82e3-0a92bf7b33c6,Structural,Loyalty Scheme,Low,Email,vel accumsan tellus,cras in purus eu magna vulputate luctus cum sociis natoque,e83d725a-307e-4064-988c-5f14ef3cd787,e6e75986-ee67-4c4f-bf9b-0d2247fa5ca1,2020-06-14T10:05:57Z,New
1344148f-b293-478e-8f74-fb074f0b02d3,Mechanical,Other,Low,LiveAgent,dictumst etiam faucibus cursus urna,et magnis dis parturient montes nascetur ridiculus mus etiam vel,8327a0a1-38fa-45d0-8dfd-a39d1f149fcd,8c48d6c2-a803-4317-b993-05751b2fc04c,2020-06-26T09:08:40Z,New
26bda38b-a2f6-4c9c-a8d8-03dfabc0fa76,Electrical,Billing,Low,Social Media,a feugiat et eros vestibulum,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,59804c71-91ea-458d-8e1a-97685529a403,6e00bc93-3fcb-4f2f-a9e2-bf7b95fe79f2,2020-05-28T12:15:40Z,New
814c8701-a2fc-485e-920b-d848465b4697,Electronic,Billing,Low,Phone,consectetuer adipiscing elit proin,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,76eeec21-a1f5-406e-b8f0-dd5107fad1df,b21fb453-623e-4c76-a13d-e0be6935993f,2020-05-21T16:32:50Z,Working
78412a72-3566-4017-a58c-90cb80cef5f0,Mechanical,Return,Low,Email,in imperdiet et,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,ec2c0e60-9a0e-457c-beb0-3e71f3109a40,305981e8-c1f4-4182-8de1-54b6865e5690,2020-06-08T00:33:39Z,New
18531b1b-fb6e-4ef4-aec9-a09c07f19b76,Electrical,Other,Medium,LiveAgent,libero ut massa volutpat,ridiculus mus vivamus vestibulum sagittis,9be7e253-2a42-475d-8318-2b6327aad892,953b9313-0f28-4cf5-8a7d-69f777d74b36,2020-06-11T05:31:54Z,New
b6a401c4-0644-467b-86e0-fac16ca6886e,Mechanical,Installation,Low,Web,metus arcu adipiscing molestie hendrerit,risus auctor sed tristique in tempus,c3a37e80-adf5-4e04-affc-2fb869d18de4,6d8cb88a-1d60-417f-b53d-350d698e3857,2020-06-04T02:55:59Z,Working
57ac0aa5-ad89-4f90-a942-1227c3fe824d,Mechanical,Other,Medium,LiveAgent,at dolor quis odio,mattis egestas metus aenean fermentum donec ut mauris eget massa,ca795852-ffee-4ca5-899f-9b6ab6328fca,f406ba60-4e0b-4819-9dea-1984a848fccd,2020-06-04T17:29:02Z,New
e228c6e1-c696-4ce7-87c8-eb2e19a765f3,Electronic,Refund,High,Email,suspendisse potenti cras in,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,216bf62c-fbfb-49e6-8ac2-99a905bcaa86,11c6d406-9751-44ab-8a19-d47517ff0ee5,2020-06-05T09:01:18Z,Working
31ba0d3c-c337-49ca-b7be-b50557de0045,Electronic,Address Change,Low,Web,lacinia nisi venenatis tristique,libero convallis eget eleifend luctus ultricies eu nibh quisque id,48fa04cf-89d6-4050-8d29-1f858614fb24,a3c88074-afa7-4d2d-9b92-cb87f91d5a6e,2020-05-16T13:16:57Z,Working
b0cacd40-b7a9-4398-b4c7-d0b1febe4391,Mechanical,Loyalty Scheme,Low,Phone,orci luctus et ultrices posuere,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,5e87e93f-ca1c-4e19-86a7-5417d5883272,2b2769b1-ec75-467b-8ed0-7647973ae477,2020-05-14T12:55:23Z,New
0b0d4ace-44d0-4bfb-8cf3-bf459b06436b,Mechanical,Refund,Low,Web,primis in faucibus orci,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,d8c7d068-2c02-4629-ad8f-51f4eeca7233,98f345bb-da5d-43d3-9c17-6a8af825fb0e,2020-06-12T10:08:14Z,New
e9f55686-ac18-472a-bbed-e964bee753e7,Electronic,Refund,Medium,Email,ornare consequat lectus in,maecenas tincidunt lacus at velit,ca795852-ffee-4ca5-899f-9b6ab6328fca,fd302e42-a98a-433d-8965-d186df4b58e0,2020-06-17T09:03:19Z,Working
7a4328ee-ee74-44d0-a3b0-c85f11be6adb,Mechanical,Refund,High,Phone,fusce lacus purus aliquet at,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,de0634a4-c1f7-4840-a33e-61d472708727,fb2e0e9e-827b-43fd-855a-f89133cd8f9d,2020-05-31T16:48:50Z,Working
2bd0e565-cc4f-4619-96e1-4bbfdb2c04d2,Mechanical,Performance,High,Email,nunc viverra dapibus nulla suscipit,proin leo odio porttitor id consequat in consequat ut nulla sed,3989b9f3-bb89-4e05-902a-0ca25e5bbe42,0e1e4ee0-75de-4785-a297-c34756c57c6e,2020-05-31T20:16:27Z,New
a9f050cb-8b84-4e4f-9c28-5281c9252470,Mechanical,Loyalty Scheme,High,Phone,scelerisque quam turpis,egestas metus aenean fermentum donec ut mauris,ff50195a-97a2-48fe-8b9c-59750db20e10,c1b8c580-1673-42cc-be88-a57ab4393cfa,2020-05-27T10:41:26Z,Working
023ac5c4-ea92-4e89-a99f-e4b1a0efdc9a,Electrical,Equipment Design,Low,Email,cubilia curae mauris,quis orci nullam molestie nibh in lectus pellentesque at nulla,7d1c5aa5-101a-4c6d-9ea8-d8da3acfc120,5ab3017e-c15f-4306-9690-6226ee16a062,2020-05-27T20:18:23Z,Working
057adcae-b986-4910-99b9-14c9411bc68c,Electronic,Return,Medium,LiveAgent,sem sed sagittis,sit amet sapien dignissim vestibulum vestibulum ante ipsum,342a7816-7cc7-42f4-a98f-eed9b42c833b,c4a2162a-bd1a-4e69-85ce-d1c9a0f85ade,2020-06-17T16:07:14Z,New
048ac20e-2c5a-44a9-b83c-1ceb008eb155,Electronic,Other,Low,Web,cum sociis natoque,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,c8869788-bdec-48e4-acf6-73ddddd1ff80,2d477f79-f73b-4666-9194-ffcf74e06234,2020-06-09T18:14:11Z,New
6b914cc7-88b9-474c-969c-ceb95483532f,Electronic,Installation,Medium,LiveAgent,consequat morbi a ipsum,mi in porttitor pede justo eu massa donec dapibus,9a4f65a4-1c27-476e-8313-62ee294c8a43,7ebfa22d-39a5-423a-81ee-9a8892877abc,2020-06-24T05:39:16Z,Working
1627ef92-ff13-4037-9891-b9458c8bad81,Electronic,Loyalty Scheme,Low,Email,suscipit nulla elit,neque sapien placerat ante nulla justo,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,7cbdceb0-da72-47bf-a4fe-40c8c0cf2e46,2020-06-02T22:25:42Z,Working
4c7b9ce3-e052-4697-9739-010d86423039,Mechanical,Other,High,Email,mauris laoreet ut,faucibus orci luctus et ultrices posuere cubilia,a601bda3-867c-4ba5-bfe7-fe831dd3351e,8fcf82a8-07e4-46fa-9962-d8181c5f1cbe,2020-06-02T11:10:07Z,Working
6ee33854-c98b-4759-af0e-7a3cdf8f2b1f,Electronic,Breakdown,Low,Phone,proin leo odio porttitor id,pulvinar sed nisl nunc rhoncus dui vel sem sed,4936cdd0-6a6b-45e6-9107-1f06f0daabcb,70e410c5-9791-4f3f-bc2c-3a5a2ca9e920,2020-06-14T18:38:33Z,New
40666504-7aa2-4e27-927b-315b19c45074,Electronic,Installation,High,LiveAgent,nulla neque libero convallis eget,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,59804c71-91ea-458d-8e1a-97685529a403,bf1b3ef4-c652-483b-8b48-1444797c2b63,2020-06-03T20:55:58Z,New
7f75daca-4d92-4315-9645-857461fa56e3,Other,Return,Medium,Email,amet cursus id,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,6cf1551c-a66b-4376-b7f3-c89fedcdbbc6,18e2f4df-6787-48c2-a3d9-1fa3d38fa50a,2020-06-11T01:36:29Z,Working
8ace03b8-447d-4dd5-86cd-208f71e5d390,Mechanical,Other,Low,ChatBot,pulvinar nulla pede ullamcorper augue,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,74f3cdca-cd68-4973-bb18-01be1530bc4d,b844a8cb-afc4-42a8-af1d-95287a589eac,2020-05-17T01:58:10Z,Working
cd48219b-c009-432c-b7ac-d5e8e01b3928,Electrical,Return,Low,LiveAgent,non ligula pellentesque ultrices,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,ba334bc7-887f-4aec-a477-26113303d75f,e79f3301-50dc-4fc4-8275-edee42bab37a,2020-05-31T21:02:19Z,New
10820f38-fd3c-4436-ae53-326fe09d4dd0,Electronic,Loyalty Scheme,Low,Social Media,tincidunt in leo maecenas,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,e48fc741-3dae-4268-a73d-b411923c584a,51e7bcb0-5d38-4f6b-ac1d-ea48b41aeac1,2020-06-24T04:48:22Z,New
e01b3b5b-0796-4b2d-8a7a-1c86a1a00309,Electronic,Installation,Low,Web,quam sollicitudin vitae,a libero nam dui proin leo odio porttitor id consequat,d912a002-2cec-40d7-8c9c-b1bf4315effc,8aff5e88-cd38-4c96-88d3-4b702f94563d,2020-06-09T04:10:42Z,New
9dce161c-8b28-486c-ba03-7cede424d48a,Other,Feedback,Low,Social Media,neque vestibulum eget vulputate ut,eget vulputate ut ultrices vel augue vestibulum ante,8da99ed8-fb22-4ec7-900f-3cee49fa6431,a244abd0-d339-42f2-9b24-b3507d7cff7c,2020-05-23T11:38:24Z,Working
a88c7646-8049-434c-8e69-b20288e61626,Mechanical,Refund,Low,Email,nec nisi vulputate nonummy,id lobortis convallis tortor risus dapibus augue,2fd1fdae-6529-457c-9787-35472bcb35ce,4450fee5-2deb-4590-bae5-8d5c9ecc7eab,2020-06-14T00:18:01Z,New
645f5568-52da-4476-ae0f-bdadd2f41595,Structural,Refund,Medium,Email,nonummy maecenas tincidunt lacus,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,a0f0b832-1f73-4139-af5c-2136b6ca2478,ff30e78c-d4d1-4884-bd0c-b264ab61e357,2020-05-23T16:56:10Z,Working
e9b875bf-dec0-4531-bd70-121b244fa68b,Structural,Return,Medium,Email,quam fringilla rhoncus,mollis molestie lorem quisque ut,b584662a-c3a9-4f40-a175-03353c0a960a,f0a1dcab-29f5-4c89-a279-cc22d7cf7e66,2020-05-26T00:10:50Z,Working
80338346-3992-499c-94b4-b87a66d7275f,Electrical,Refund,Low,ChatBot,vel nulla eget eros elementum,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,eed0860c-ccb1-4e38-88f2-932df8d1b416,5ede7999-c339-49ea-b6e5-b23c6d990f58,2020-06-16T11:58:20Z,Working
2b02a431-da6b-4c0c-b6b2-cd9ff6ddc2ac,Electronic,Feedback,Medium,Web,nulla ac enim in tempor,est phasellus sit amet erat nulla,85678e1e-ac6c-481a-b7f7-0a1ff9d17747,cc90f219-1189-44db-820a-10e75562a4c1,2020-06-09T02:11:22Z,New
9cd20e06-70d9-442e-9b43-987977c1ecd3,Mechanical,Loyalty Scheme,Low,Web,tortor quis turpis,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,bf383808-c4c3-403d-b34f-921d6806cdc9,38123e4f-c117-458a-addc-45571cce7a34,2020-06-29T13:30:43Z,New
6e1f7ee3-4586-473a-ac1c-50e971c9d44d,Electrical,Loyalty Scheme,Low,LiveAgent,ipsum primis in faucibus,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,a32ef888-faba-442f-acae-b6577ba245a2,3d89a634-0a74-4890-8822-7b01faeb2126,2020-06-16T20:15:16Z,Working
afd8e53c-6d6a-4951-80d0-6e0f947ad9c7,Mechanical,Billing,Low,Phone,lacinia sapien quis libero nullam,elementum pellentesque quisque porta volutpat erat quisque erat,e5754877-1049-492f-985c-3a2cda306ee5,141c5e9b-2b45-4158-abfc-52d0a746d30d,2020-05-14T12:13:56Z,Working
238a6d83-0860-4848-8266-f0bc755f6a12,Other,Return,Medium,Social Media,dictumst morbi vestibulum,justo lacinia eget tincidunt eget tempus vel,0c6ce58f-96b4-498a-994b-80a59329649c,3f8b1e4c-cdb2-4d13-b853-efdc7db7eb9d,2020-05-30T21:41:21Z,Working
79b822f6-bfe5-4961-8f93-def0a9a27f72,Electrical,Address Change,Medium,LiveAgent,massa tempor convallis nulla neque,vivamus tortor duis mattis egestas metus,ff6d77cb-db59-47a9-be21-d8ecc1cc4cff,6de88930-06c9-414e-a558-f6f5df0b81ea,2020-06-01T07:03:00Z,Working
2a373357-8c69-4a98-a268-a4ea490df64f,Structural,Billing,Low,ChatBot,nunc vestibulum ante ipsum primis,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,d18051ae-d029-4ff9-a227-86d059653c72,8b215061-02b7-4d39-aaf5-95bd7d127531,2020-06-29T02:54:52Z,New
