External_Id__c,Type,Reason,Priority,Origin,Subject,Description,Account.External_ID__c,Asset.External_ID__c,IsEscalated,Status,ClosedDate,CreatedDate
f564c614-0e17-4022-a883-89a81a7bf492,Mechanical,Equipment Design,Low,Email,in congue etiam,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,5b554437-0ecd-4388-98e7-a7c690fd9aac,1667a6c3-f9d7-493a-a4c3-18daf8b7665b,FALSE,Closed,2019-04-21T00:00:00.000Z,2019-04-06T00:00:00.000Z
b29ce0f0-a9f5-4712-aac1-5c7f890b85bc,Structural,Feedback,Low,ChatBot,eros suspendisse accumsan tortor quis,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,9d5e6be6-9430-4160-93fa-b87363ebf005,02d8e27c-7b54-41c7-b2c9-e8b5dcba9809,TRUE,Closed,2020-03-22T00:00:00.000Z,2020-02-17T00:00:00.000Z
f5dae686-66af-4129-b5ed-71eb6e56973c,Electronic,Loyalty Scheme,Low,ChatBot,fermentum justo nec,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,ad37a6f4-9c99-4f4d-ac71-8946d58edb96,6c67fb65-ae49-46c9-9ac8-4e5c2cfd4099,FALSE,Closed,2020-02-07T00:00:00.000Z,2020-01-19T00:00:00.000Z
5d475a65-291e-4c13-86e5-6a8cda6c029d,Mechanical,Installation,Low,Social Media,primis in faucibus,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,9c73655f-1960-49da-af95-abea5544b159,2b2769b1-ec75-467b-8ed0-7647973ae477,TRUE,Closed,2020-02-25T00:00:00.000Z,2020-01-24T00:00:00.000Z
c363076d-b6bf-4b6e-8d6c-3769dc565ebb,Electronic,Loyalty Scheme,Medium,Email,in felis donec,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,3a7c4878-b550-462d-a442-f7b5509668a5,223d5d25-1f46-4d44-8d32-f75de3d56e66,FALSE,Closed,2019-02-26T00:00:00.000Z,2019-01-21T00:00:00.000Z
b2c16114-5fee-47c8-946a-64bd13b79818,Mechanical,Return,Low,Social Media,scelerisque mauris sit amet,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,e067de1b-c1f6-488f-af79-6e6323b82dab,b9299dc4-59cb-40c3-b23a-f05936736e2d,TRUE,Closed,2019-04-24T00:00:00.000Z,2019-03-24T00:00:00.000Z
18f5219e-81b8-4e0e-845f-cb28e896938a,Electronic,Refund,High,Phone,nam tristique tortor,vel augue vestibulum ante ipsum primis in faucibus orci luctus et,4ffe41f7-3169-457d-9790-8ce207c3170e,0c668937-0a4a-415c-bcf2-5b4486590082,TRUE,Closed,2019-06-30T00:00:00.000Z,2019-05-28T00:00:00.000Z
e9e06138-8d8e-4284-bbbc-7404fed75dc9,Electronic,Other,Medium,Social Media,morbi quis tortor,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,98e97e65-da7e-4bda-9b7f-642d58e49592,59e4b531-9469-42c0-8e28-1c47dc159f14,TRUE,Closed,2019-08-04T00:00:00.000Z,2019-06-27T00:00:00.000Z
786157fe-9b2d-4b66-810a-a6c0ff1ce9c7,Mechanical,Performance,Low,LiveAgent,enim leo rhoncus sed,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,069d6910-dd12-4e54-97bc-ad6fbab0d104,35d17e15-0c9a-4a52-a41f-19264a0507f7,FALSE,Closed,2020-06-24T00:00:00.000Z,2020-05-27T00:00:00.000Z
6b3b9d41-5df3-483d-876e-feb9f4934076,Electronic,Feedback,Low,Email,montes nascetur ridiculus mus,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,67499c24-bf2b-48f0-b88e-805b64bd5eb8,ae176d3a-a543-4a25-b04e-dbbecd2ff644,TRUE,Closed,2019-06-23T00:00:00.000Z,2019-05-17T00:00:00.000Z
3b151930-a5ba-45ed-b2f8-20b49de51876,Electrical,Loyalty Scheme,Low,Social Media,nulla tempus vivamus in,nulla ultrices aliquet maecenas leo,e16b58aa-6397-4fa6-aa01-7f7d769fb079,0ee8c4a1-3bad-42da-8051-000438dc2277,FALSE,Closed,2019-12-09T00:00:00.000Z,2019-12-03T00:00:00.000Z
0ae1b1f0-4ac4-4d39-a21a-626699065c27,Structural,Billing,Low,Email,vel sem sed sagittis,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,d6192fe0-7d4b-4834-9464-4321c79ca51d,b296e7b6-a5e8-48a0-879c-44e64cf841cf,FALSE,Closed,2019-05-10T00:00:00.000Z,2019-05-06T00:00:00.000Z
aca98209-15dd-40ed-a165-20fb44cd03b8,Mechanical,Return,Medium,Web,dictumst morbi vestibulum velit id,etiam pretium iaculis justo in hac,04f6e066-6ee1-430c-accf-1d62df83b51d,9e072f75-052e-4db3-95eb-c30aa13c286a,FALSE,Closed,2019-01-21T00:00:00.000Z,2019-01-03T00:00:00.000Z
8f50293d-04f1-42c2-94e0-d85d5f8b54bf,Electronic,Other,Medium,Phone,augue vestibulum ante,tortor duis mattis egestas metus aenean fermentum donec ut mauris,e8870822-8374-45b3-b899-98385dd47d59,83c756c1-a320-495c-a6d0-0c0b65891066,FALSE,Closed,2019-12-02T00:00:00.000Z,2019-11-25T00:00:00.000Z
f163fb74-27b3-4d3b-8c55-9298dea19ed6,Electronic,Billing,Low,Email,metus aenean fermentum donec ut,ipsum dolor sit amet consectetuer adipiscing elit proin risus,61749e18-761c-4874-9137-a094b29601b1,bda7350c-adff-439a-b4fa-c82a04596d99,FALSE,Closed,2020-03-08T00:00:00.000Z,2020-02-18T00:00:00.000Z
4b4fcbcb-c153-4aee-93ef-ddf0bade3a7b,Electrical,Return,Low,LiveAgent,in lectus pellentesque,est donec odio justo sollicitudin ut suscipit a feugiat,835008d8-0853-47a0-8032-ca8ac629dad8,c71a6401-6f26-4c17-ab64-cc2ab63b0466,TRUE,Closed,2019-03-08T00:00:00.000Z,2019-01-29T00:00:00.000Z
64ada46d-30af-4106-82cc-f81ce714bf37,Electronic,Other,Low,Email,urna ut tellus,nullam sit amet turpis elementum ligula vehicula,6d45bee7-b2bb-4424-ac51-81ed5a2560c0,6245007a-a077-4476-8954-cbe449e541a8,FALSE,Closed,2019-02-17T00:00:00.000Z,2019-01-15T00:00:00.000Z
076af983-2fc4-4ae4-a5c0-f671d57471ed,Structural,Loyalty Scheme,Low,Web,quam pede lobortis,in ante vestibulum ante ipsum primis in faucibus orci luctus et,54e4d274-c91c-4c88-b5fb-91530019cd25,b4e79b98-ecac-48c5-83de-3a887dc6b0e4,FALSE,Closed,2020-02-24T00:00:00.000Z,2020-02-12T00:00:00.000Z
9bcc4d64-a24f-46d8-92c8-700940d3a262,Electronic,Breakdown,Low,Social Media,massa quis augue,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,8327a0a1-38fa-45d0-8dfd-a39d1f149fcd,c51c73ff-c631-454a-a7db-74d5e51fd698,FALSE,Closed,2019-06-14T00:00:00.000Z,2019-05-29T00:00:00.000Z
f3d4b193-a156-4364-b3f2-e8eedafb34ab,Electronic,Loyalty Scheme,Low,Email,est phasellus sit amet,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,b6795555-5dcb-4ad1-892a-7bb3e3d55172,38f292c5-3524-462f-ad76-bbc121d25ca1,FALSE,Closed,2019-10-29T00:00:00.000Z,2019-10-07T00:00:00.000Z
d4cebac2-31a0-467b-a720-52edb96151d2,Electronic,Other,Low,Social Media,porta volutpat erat quisque erat,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,54e4d274-c91c-4c88-b5fb-91530019cd25,0040ec2a-2de3-4734-a3ae-2a76affa3ade,FALSE,Closed,2019-07-26T00:00:00.000Z,2019-07-05T00:00:00.000Z
f8484ae8-5c98-46a7-afc5-19d5e6b07aed,Electrical,Other,Medium,Email,leo pellentesque ultrices,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,7eb730f7-8762-4038-9580-8f5902a302e7,89cc7e6a-4aa2-4e43-b0a2-5f3d7d38f6a0,FALSE,Closed,2019-08-17T00:00:00.000Z,2019-08-07T00:00:00.000Z
c0c5790f-67b1-48b0-8af8-4f8ddd93cc3d,Mechanical,Installation,Medium,Web,magnis dis parturient montes,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,92da7067-b0b8-4b12-8927-67157534de60,998306b8-66f1-4d48-84f6-5029e1e8c2e2,FALSE,Closed,2019-06-05T00:00:00.000Z,2019-05-09T00:00:00.000Z
9fc4e2f5-cf87-4410-9873-4c5ccc2cce9f,Electronic,Feedback,High,Email,mi integer ac,arcu sed augue aliquam erat volutpat,ee0fe9be-1595-4731-9fdc-25345e44b948,89e457a8-8d7a-4e42-bc25-a18241f0a906,TRUE,Closed,2019-04-22T00:00:00.000Z,2019-03-18T00:00:00.000Z
4e85ac77-73ce-4856-a4d1-8c271157270c,Electronic,Return,Low,Email,donec quis orci,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,52cca4a6-a4e0-48eb-b038-d7fb91d21167,8c04af4d-cf2c-4fe9-80f2-560fce7d1815,TRUE,Closed,2019-09-24T00:00:00.000Z,2019-08-19T00:00:00.000Z
f9ce51ba-d618-47cf-98fe-4d6947db5bcb,Electrical,Installation,Low,ChatBot,libero non mattis pulvinar,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,33a053cf-62ab-43a8-a3bd-d2a86977d13b,11d78b28-2c44-46a4-aa30-35b65e46a6a0,FALSE,Closed,2019-03-03T00:00:00.000Z,2019-01-31T00:00:00.000Z
9c046699-4542-4102-ba78-5e6c309f5b9f,Electrical,Breakdown,Medium,Email,eros viverra eget,bibendum felis sed interdum venenatis,1e87020a-8f02-46d8-aacb-04bdd9d94bfe,cbf5c468-def9-42f5-a423-3728fa62c586,TRUE,Closed,2019-01-02T00:00:00.000Z,2018-11-27T00:00:00.000Z
8084174c-a9df-4aa9-a041-cb77d5232a45,Electrical,Return,Low,Email,nisl duis ac nibh,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,e42018e8-5666-49d5-8daa-e45597119419,bc24f0d2-82db-42af-b075-e5902e8f9424,FALSE,Closed,2019-01-23T00:00:00.000Z,2019-01-19T00:00:00.000Z
45ddd728-1fb5-4d12-9765-7ebc4da952c5,Electrical,Other,Medium,Social Media,non interdum in ante vestibulum,at turpis donec posuere metus vitae,47f24ace-b8ad-4b9e-b81c-ec8db8479676,6977efc8-5dbc-4192-9d99-dec4c8507505,TRUE,Closed,2020-01-17T00:00:00.000Z,2019-12-13T00:00:00.000Z
ef072aa3-fcfe-4641-ab41-d1a8a730f069,Mechanical,Billing,Low,Social Media,ut tellus nulla ut,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,344c4dad-b7c2-4d88-b32a-3ee4cb94aaf2,7d98a4a4-ab1a-4fb7-80a8-f31e88470057,FALSE,Closed,2019-09-21T00:00:00.000Z,2019-09-12T00:00:00.000Z
56c243ee-d75f-4594-9c27-a6480fa61242,Structural,Loyalty Scheme,Low,Email,nunc nisl duis bibendum,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,f30bdf83-940a-465e-a821-74ad4d1926cd,8c76a0af-28e6-443f-837b-02fbbb2a0100,FALSE,Closed,2019-12-05T00:00:00.000Z,2019-11-18T00:00:00.000Z
337bd369-f23c-4b86-b69a-65484929462d,Electronic,Billing,Medium,Web,pharetra magna ac consequat,in blandit ultrices enim lorem ipsum dolor sit amet,0c6ce58f-96b4-498a-994b-80a59329649c,8a8d6f78-dcad-4243-9465-4a1a0ac01d7d,TRUE,Closed,2019-09-27T00:00:00.000Z,2019-08-20T00:00:00.000Z
71e2f974-7368-44cd-a123-6da22b697abc,Other,Feedback,Medium,Social Media,morbi ut odio cras mi,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,653b440c-04ba-43cc-8f9d-d62184a7e0e6,08726fb8-519b-49f8-b974-11313f1096c9,FALSE,Closed,2019-01-29T00:00:00.000Z,2019-01-12T00:00:00.000Z
e36d5188-623b-4486-920a-a8d03cb48cb8,Electronic,Return,High,LiveAgent,in felis donec semper sapien,amet turpis elementum ligula vehicula consequat morbi a ipsum,f5152922-5995-4485-a5d3-2192af465d16,2746b5f7-00ae-465f-a908-e51733fd9b27,FALSE,Closed,2019-11-05T00:00:00.000Z,2019-11-01T00:00:00.000Z
f0ade305-c96d-4996-b80b-46d4f1859f0f,Mechanical,Loyalty Scheme,Low,Social Media,sed ante vivamus tortor duis,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,12f66c24-1ece-40ca-86d8-3cc512224ff0,7401711e-da8d-4fdf-b9fd-fb4864a8e053,FALSE,Closed,2019-06-28T00:00:00.000Z,2019-06-08T00:00:00.000Z
55943a8a-c9fe-43e3-b697-cc22b219cd97,Electrical,Refund,Medium,LiveAgent,primis in faucibus,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,1399539f-6cea-4708-ba38-c5b687f82d14,ea36e733-b063-4d06-a199-32218982934f,FALSE,Closed,2020-01-23T00:00:00.000Z,2019-12-22T00:00:00.000Z
3ca6fd9c-80f5-42c5-8414-9ff3680f5c4c,Electrical,Refund,Low,Web,ut blandit non interdum,praesent id massa id nisl,6a796ec7-1fb7-4e4e-986d-9d8078392a56,711d4550-c820-4b87-b0f4-a1466390d2b2,FALSE,Closed,2019-10-01T00:00:00.000Z,2019-08-25T00:00:00.000Z
7dc5694f-eb25-418d-ae2b-e16f180afd89,Structural,Refund,High,Email,aliquam lacus morbi quis,consequat in consequat ut nulla,8b041e65-c18f-481f-95ec-f5cf641a8f47,d9f67371-0e95-413a-a794-5603d8d4f7a0,FALSE,Closed,2020-04-18T00:00:00.000Z,2020-04-15T00:00:00.000Z
b947d9d6-f46d-4222-99b1-3278ada3b562,Electrical,Billing,Medium,Web,morbi vel lectus,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,7919573e-2bb3-48b9-b21b-13eafb70fe56,ec0bbd79-1289-4c2f-9a0c-a09fe23a184d,FALSE,Closed,2019-04-04T00:00:00.000Z,2019-03-07T00:00:00.000Z
69368208-561e-47ee-96a6-f0f2b3897397,Electrical,Refund,Low,LiveAgent,nulla ac enim in tempor,molestie sed justo pellentesque viverra pede ac diam,c88f348b-bc13-4eb1-8c72-998cb6b5c792,bf1363a3-b836-44ad-8868-bb7338bbd753,FALSE,Closed,2019-10-24T00:00:00.000Z,2019-10-02T00:00:00.000Z
9e1f7252-26a0-4da6-94c0-11aad4d9e1a6,Structural,Refund,Medium,Email,quis turpis sed,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,b37012dd-4029-4b5c-9044-50196e8903d1,c0ecc59c-a86c-4b4e-9896-7920f4cf6f26,FALSE,Closed,2019-09-16T00:00:00.000Z,2019-09-03T00:00:00.000Z
734d216b-d172-4384-b902-4e3ece1e260a,Structural,Feedback,Low,Email,mauris morbi non lectus aliquam,lacus morbi quis tortor id nulla ultrices,ade1f742-99cc-4333-9dc4-b969961f86e2,bc5ff251-8e5b-4d12-8125-bcfac73857cd,FALSE,Closed,2020-04-12T00:00:00.000Z,2020-03-08T00:00:00.000Z
9b087e9a-56c1-421f-b46b-7d06bf1b9254,Mechanical,Refund,Low,Social Media,lorem id ligula,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,532c547f-e0cc-4d10-b35a-b1f2cbf872f6,1212be16-545f-4d70-adf4-a34461d5a637,TRUE,Closed,2019-11-27T00:00:00.000Z,2019-10-30T00:00:00.000Z
a25c77e1-3b17-43b7-befa-35d7c6679023,Electronic,Billing,Low,Web,et tempus semper,ultrices vel augue vestibulum ante ipsum primis in faucibus orci,0dbf2be7-63b2-4f2c-a609-a2e2a778dc09,02c51bfa-8772-425e-bedf-252e34c04c2c,FALSE,Closed,2019-05-21T00:00:00.000Z,2019-04-22T00:00:00.000Z
43a08688-19d1-4656-82dc-ab47dbee505f,Electrical,Refund,Low,LiveAgent,cubilia curae donec,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,7981e000-80f8-4c14-b342-ceffd1bb0b93,d7538393-d34b-4a85-a73c-d5fc2d67f97c,FALSE,Closed,2019-12-01T00:00:00.000Z,2019-11-10T00:00:00.000Z
22193b31-2eb4-40a3-bfcb-f88f2e01e95a,Mechanical,Other,Low,Email,suscipit a feugiat,elementum in hac habitasse platea dictumst morbi,eea632b4-aa55-430d-b1a2-484e6f43698f,0ee80bbe-c0a9-40a2-a45f-7f7a37b58ba7,FALSE,Closed,2019-10-15T00:00:00.000Z,2019-10-10T00:00:00.000Z
c5670829-c956-4e7c-ac8c-0fb544089ab4,Structural,Equipment Design,Low,Web,vestibulum aliquet ultrices,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,b886bd1f-e867-4f4a-a291-d7858d9fb493,7929ffb1-9bcc-44c5-8c02-4bc4f456b6f4,FALSE,Closed,2019-07-10T00:00:00.000Z,2019-07-05T00:00:00.000Z
1121ce94-c405-40df-83df-0322e4634661,Electronic,Equipment Design,Medium,Web,in hac habitasse platea,turpis sed ante vivamus tortor duis mattis egestas metus,e7ebe5c9-3a64-4197-b2aa-37b2ce30f199,3ce239a8-2599-4285-9e23-069b459490e5,TRUE,Closed,2020-03-22T00:00:00.000Z,2020-02-19T00:00:00.000Z
a2a5343d-9ff4-4356-b3e4-cf2124f30968,Electronic,Equipment Design,High,Social Media,nulla dapibus dolor vel,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,b2651d8d-ec01-4684-a18e-61a8c21af881,34a3616a-87ae-42e1-b8c0-6804a9cb0c8d,FALSE,Closed,2019-12-04T00:00:00.000Z,2019-11-13T00:00:00.000Z
d33c9e9c-e3bf-4329-9b2d-dcf01f2ce6c1,Mechanical,Refund,Low,Email,a odio in hac habitasse,aliquet at feugiat non pretium,5c1a077d-d1d9-4b6f-a37c-d8a9703751d8,3f8b1e4c-cdb2-4d13-b853-efdc7db7eb9d,FALSE,Closed,2020-02-28T00:00:00.000Z,2020-02-20T00:00:00.000Z
fa70c151-8f91-43dc-bba6-f5036f95ccad,Mechanical,Address Change,Medium,Email,non quam nec dui luctus,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,397bc063-ddca-4354-9961-404607fac2a0,bfbae4a4-0eab-45eb-878f-a35bfad00c90,FALSE,Closed,2019-02-23T00:00:00.000Z,2019-01-21T00:00:00.000Z
fe9e7447-6c45-485c-a71a-60dc6b0663db,Mechanical,Installation,Low,Email,cubilia curae donec,nec molestie sed justo pellentesque,9d865b67-513c-4e47-9ae0-49ea1fc912cf,6b34a38a-769f-4393-b51d-860b2d75941f,FALSE,Closed,2020-06-21T00:00:00.000Z,2020-06-15T00:00:00.000Z
09bf31b5-15a7-4866-aeef-6b910299c290,Mechanical,Billing,Low,Social Media,in lacus curabitur,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,f2639bda-bca1-48d5-b997-6eb3584dfbcf,c411af82-bf78-459d-a401-18f7dd612d39,FALSE,Closed,2020-04-03T00:00:00.000Z,2020-03-14T00:00:00.000Z
e34f1e71-0585-4ff8-86ce-3d8499cd86ba,Electronic,Billing,Medium,Email,felis fusce posuere felis sed,in consequat ut nulla sed accumsan felis,590606b0-e5f7-4e11-975e-5274b6bc2e31,4c3a1322-7f13-4e17-a1cc-7da520e6fb82,FALSE,Closed,2020-06-22T00:00:00.000Z,2020-05-18T00:00:00.000Z
078832d3-3ea5-425b-ac52-b457086522ff,Mechanical,Return,Medium,Phone,vel nisl duis ac nibh,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,8da99ed8-fb22-4ec7-900f-3cee49fa6431,6e67ea30-bf03-489f-9ce1-d2d0edecb6da,FALSE,Closed,2019-01-02T00:00:00.000Z,2018-12-09T00:00:00.000Z
640729f9-6c21-4aec-9ca4-3c732137f973,Electrical,Other,Low,Phone,eleifend pede libero quis,lacinia sapien quis libero nullam sit,6713fe84-bee0-4317-94b4-3e072bbda53c,54d1c034-bd9f-458f-9c88-5efc84dcefc0,FALSE,Closed,2020-06-06T00:00:00.000Z,2020-06-01T00:00:00.000Z
8cc5ffc0-6c4f-47f6-ab07-a920376dbed6,Electrical,Other,High,LiveAgent,non velit nec nisi,maecenas tincidunt lacus at velit vivamus vel nulla eget eros,4936cdd0-6a6b-45e6-9107-1f06f0daabcb,0a4ada14-560d-4d5f-aa35-474d1dc89c42,TRUE,Closed,2020-06-05T00:00:00.000Z,2020-05-02T00:00:00.000Z
b5fa7f5b-f6b4-423d-8b4d-432c8b74c309,Electrical,Refund,Medium,Email,nisi nam ultrices libero non,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,5c1a077d-d1d9-4b6f-a37c-d8a9703751d8,3660d933-302a-45c3-9a24-86a0104cb839,FALSE,Closed,2020-01-22T00:00:00.000Z,2020-01-10T00:00:00.000Z
4d22b169-e44e-474e-9995-7e08ca818838,Mechanical,Loyalty Scheme,Medium,LiveAgent,adipiscing elit proin interdum,nonummy maecenas tincidunt lacus at,f22db20d-e678-420e-9bad-ca3f3860972b,268efa80-a9d0-4f48-8225-51bcb56a44d5,FALSE,Closed,2020-05-03T00:00:00.000Z,2020-04-27T00:00:00.000Z
760b846b-dc42-4251-8478-93204424bc8f,Electronic,Installation,Medium,Social Media,lacus morbi quis tortor id,lobortis vel dapibus at diam nam tristique,457c8157-0686-42d8-b31c-503719f45b89,17c861dd-392f-41d0-a25b-ad50eedb3d32,FALSE,Closed,2020-01-30T00:00:00.000Z,2020-01-21T00:00:00.000Z
c492447f-afd9-4419-be1a-8d33d01f5ab3,Electronic,Loyalty Scheme,High,Social Media,pede morbi porttitor lorem id,vulputate nonummy maecenas tincidunt lacus at velit,dd3ba5cc-90b1-4fd9-b4c6-a8abe41e1b6b,ed20d31b-ed77-4ed5-bd8c-eceb4d49a915,FALSE,Closed,2019-03-07T00:00:00.000Z,2019-02-27T00:00:00.000Z
32e7b683-4f91-4ec1-842f-475f6774c749,Structural,Performance,Low,Email,lectus pellentesque eget nunc donec,aenean auctor gravida sem praesent id massa id nisl,0599e6dd-5be1-4706-8019-8e0ffc98d766,9ff05751-0245-4382-a058-79f80bcf7d32,FALSE,Closed,2019-12-16T00:00:00.000Z,2019-12-10T00:00:00.000Z
1cce077c-514e-4b76-a7fd-8cf2ac6136c9,Mechanical,Refund,Low,Email,hendrerit at vulputate vitae,rhoncus dui vel sem sed sagittis nam congue risus,79539ebc-be23-49d4-9860-0821046932f1,b677558c-d732-4519-969c-3ba4473966b8,TRUE,Closed,2019-10-06T00:00:00.000Z,2019-09-07T00:00:00.000Z
ce45aa84-6947-4537-993b-f3eba22a0207,Mechanical,Feedback,Low,Email,nunc rhoncus dui,euismod scelerisque quam turpis adipiscing lorem vitae,8da99ed8-fb22-4ec7-900f-3cee49fa6431,3605bac5-c4b0-45c9-9ae3-8a5854dc145c,FALSE,Closed,2020-01-16T00:00:00.000Z,2019-12-10T00:00:00.000Z
6fca7d42-4ac1-4f09-8da7-58d98d701b94,Electrical,Feedback,Medium,LiveAgent,id sapien in,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,07404800-43de-4363-b57c-b848d7270bcf,160f4b50-988e-4814-9d8c-373ac6501131,FALSE,Closed,2020-03-01T00:00:00.000Z,2020-02-11T00:00:00.000Z
514c4a99-9831-49e0-b4ba-91f0afd98ab2,Mechanical,Loyalty Scheme,Low,Web,tincidunt in leo maecenas,at ipsum ac tellus semper,2686bae1-5b75-484f-b449-6aa182079163,c4a572ac-adbc-4466-9a64-dcbdcef991e5,FALSE,Closed,2019-02-09T00:00:00.000Z,2019-01-27T00:00:00.000Z
9eff8f9b-c7c6-4ac9-aa20-4e0ec166cfbb,Electronic,Refund,Medium,LiveAgent,pede libero quis orci nullam,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,ff5db977-e3e5-4497-a377-9353d01b579c,2ec2e8b6-0ad1-46ce-af96-465a9468e2db,FALSE,Closed,2020-04-19T00:00:00.000Z,2020-04-08T00:00:00.000Z
f44c2612-6e27-4970-8e04-9b4994f58def,Mechanical,Loyalty Scheme,Medium,Web,odio porttitor id consequat in,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,4aec2aae-f5d1-4065-b220-77bf753c27c9,c37efc46-4f3f-4501-af43-f012fe44df1c,FALSE,Closed,2019-01-17T00:00:00.000Z,2019-01-13T00:00:00.000Z
cad15fab-675d-4dfe-9b28-4acb48f36a0c,Electrical,Feedback,Low,Web,vulputate justo in,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,63582815-91a9-4e96-981b-de7cd521a50e,7158383e-ae2d-4971-b0e9-dafac8bca047,FALSE,Closed,2020-05-05T00:00:00.000Z,2020-04-09T00:00:00.000Z
0eb4fcba-3d60-4b8b-8765-18fb09fc6bbb,Mechanical,Installation,Low,Social Media,id turpis integer aliquet massa,vel lectus in quam fringilla rhoncus mauris enim leo,092278b2-4ec3-4ed3-93af-db27e645ff01,dd68f7d9-7586-48e2-8e94-b2639e9f5a60,FALSE,Closed,2019-04-02T00:00:00.000Z,2019-03-25T00:00:00.000Z
dd82a0e4-5a97-429a-8fa6-3b8477873e39,Electronic,Refund,Medium,Web,sed augue aliquam erat volutpat,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,154c4d88-6f31-418e-bd91-eb7383389c57,0b3dae37-f2a7-43eb-bc08-9ff0855426fd,FALSE,Closed,2020-05-20T00:00:00.000Z,2020-05-04T00:00:00.000Z
03740959-977f-46ae-be17-02640c158c54,Electronic,Billing,Low,Email,turpis adipiscing lorem vitae mattis,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,e067de1b-c1f6-488f-af79-6e6323b82dab,62450f18-c51a-4b60-9236-b0633e1f47c7,FALSE,Closed,2019-03-08T00:00:00.000Z,2019-02-26T00:00:00.000Z
49ca5ab5-335f-4b60-8383-75978c686b2a,Electronic,Equipment Design,Medium,Social Media,nisl venenatis lacinia aenean sit,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,1ffd2ccd-e1f9-479f-9132-a602203753ec,abecb977-7db6-4486-b1b1-1d218a09ea3a,FALSE,Closed,2019-05-10T00:00:00.000Z,2019-04-20T00:00:00.000Z
feee244e-4a0e-478a-a790-a32f92cfb4a0,Electronic,Feedback,High,ChatBot,maecenas leo odio condimentum id,fusce congue diam id ornare imperdiet sapien urna pretium,50c20c76-d181-4d7d-ba4e-acab37af1de5,953b9313-0f28-4cf5-8a7d-69f777d74b36,FALSE,Closed,2020-04-04T00:00:00.000Z,2020-03-23T00:00:00.000Z
16461d50-d836-478d-a700-18afc234e04a,Electrical,Loyalty Scheme,High,Social Media,nisi vulputate nonummy,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,b8399b7d-415a-4e72-8650-ee6ddf7993e2,f3592f61-c9fd-4f0e-adcd-18a7342e083e,TRUE,Closed,2019-06-04T00:00:00.000Z,2019-05-05T00:00:00.000Z
19e8a1ef-b1c5-456c-bb32-1b52785106ea,Electrical,Installation,Low,Email,turpis adipiscing lorem,blandit mi in porttitor pede justo eu massa donec dapibus duis,0599e6dd-5be1-4706-8019-8e0ffc98d766,6268454e-fef2-4f10-882b-1cb1dbec0b2f,TRUE,Closed,2019-07-31T00:00:00.000Z,2019-06-26T00:00:00.000Z
