Product_Family__c,Product_Sub_Family__c,External_ID__c,Name,Account.External_ID__c,Device_Status__c,PurchaseDate
Power Tools,Cordless,d1e8e8e5-9b41-40f5-844e-d9790322c3fa,Power Tools - Cordless - 9679,405dd836-4f28-44e5-a4a4-f24ef9a4ce96,Online,2018-09-16
Power Tools,Cordless,efa1801a-b514-41d5-a25d-95607b4edcea,Power Tools - Cordless - 1029,03ce9c4c-71c9-474e-87a3-0462abdb2610,Standby,2018-03-29
Power Tools,Saws,2986e5ae-e555-47a8-8208-f3778ac0af8b,Power Tools - Saws - 21809,da58761c-277c-4215-aa32-77557577ea8f,Online,2018-11-18
Power Tools,Drills,2311d4b2-2f76-4c87-97e2-837e2b1dd8c8,Power Tools - Drills - 17103,3d35a533-47c9-4c07-a5ba-8858bec4651f,Standby,2019-01-30
Power Tools,Cordless,4c4c526f-4236-4af5-8700-6f5391d66718,Power Tools - Cordless - 19882,2fd1fdae-6529-457c-9787-35472bcb35ce,Offline,2018-01-10
Electronics,Speakers,8c9cf148-0051-41e4-a0ac-22aa70c88420,Electronics - Speakers - 1288,77ee49c5-b04f-4d55-8bdc-5ab1380d5723,Off,2019-11-28
Electronics,Safety,9bc3f738-cad4-4a42-86d7-1d57c5682625,Electronics - Safety - 11397,6d45bee7-b2bb-4424-ac51-81ed5a2560c0,Off,2019-09-01
Power Tools,Accessories,dda63a79-799b-4363-b1d8-297b1c186636,Power Tools - Accessories - 18929,450ac245-7643-48e2-b7f5-d1cc6028b50b,Offline,2019-11-13
Electronics,Other Hardware,efb7df61-b427-422e-ae03-bbe2c013f6da,Electronics - Other Hardware - 18760,49c2e090-11ca-41d4-884f-3964d6df2621,Off,2019-04-15
Electronics,Speakers,788a5e89-9a67-472a-a466-aee11e0f571c,Electronics - Speakers - 9310,66c2f4b6-1fe1-45e7-887a-3b1edb54a715,Off,2019-06-09
Electronics,Safety,5c7473ec-0654-4f47-81e6-60eeb936b7bd,Electronics - Safety - 9755,e9f1ceeb-5dd8-4b48-a473-bfbeb6499aab,Off,2018-09-01
Power Tools,Saws,f6bf0b80-f649-4386-84f5-03aa5a736e7c,Power Tools - Saws - 109,1119595f-a1ff-4899-ae06-a95db0af2535,Off,2018-05-24
Electronics,Surveillance,ec0bbd79-1289-4c2f-9a0c-a09fe23a184d,Electronics - Surveillance - 3483,69e16212-86c2-4fd0-acda-367142e7afdc,Paused,2018-10-12
Electronics,Surveillance,cb198e62-49e6-4eba-9d6e-8a7622388971,Electronics - Surveillance - 20022,b08d0b22-b7d0-4cf9-b4bb-bab3c775c648,Standby,2019-05-17
Electronics,All-in-One,56475e3f-7bbf-4e2b-9027-2d25baedd8e7,Electronics - All-in-One - 10162,3aace92e-fff1-4e98-9290-e5661f83d25e,Offline,2018-07-21
Power Tools,Drills,cb6313ab-bb02-48ec-8471-063183b268e8,Power Tools - Drills - 5663,b54d00c3-f689-4cc1-ae9c-b3863989fe2e,Off,2019-01-08
Electronics,Surveillance,17676472-ad89-4528-9c9b-182fa323f7df,Electronics - Surveillance - 20649,a4a1cd10-28c2-4bc0-8e49-24b554178af7,Paused,2018-12-07
Electronics,Other Hardware,1f58e6e8-17e6-4e47-ab34-804bec83eb91,Electronics - Other Hardware - 6785,d6192fe0-7d4b-4834-9464-4321c79ca51d,Off,2019-12-24
Electronics,Surveillance,93397d08-af5e-4668-9a9c-a6bfca50d6fb,Electronics - Surveillance - 6166,cdb8a49c-6120-48f5-8ece-f0c5eb2b8785,Online,2018-08-04
Electronics,Surveillance,6c67fb65-ae49-46c9-9ac8-4e5c2cfd4099,Electronics - Surveillance - 18253,5256cd2f-f65a-4645-9c67-b25a2dfc8fb1,Paused,2018-12-18
Electronics,Speakers,fe2a58d1-1827-40b7-9bca-7180e3b5f0d1,Electronics - Speakers - 15102,9c991823-fa43-47c1-afe5-35cf9f658a56,Paused,2018-10-18
Electronics,Surveillance,88c807a8-523c-4e7f-8736-2798574760bf,Electronics - Surveillance - 24370,835008d8-0853-47a0-8032-ca8ac629dad8,Paused,2018-05-26
Power Tools,Accessories,4f04a33a-8cbc-4aaf-aee5-8c87747aa87f,Power Tools - Accessories - 8181,8ee23977-ffad-41c4-b812-7331e17e5ba1,Off,2019-10-19
Electronics,Surveillance,76578a4d-6adf-46c4-b9ab-2df8652597b9,Electronics - Surveillance - 21608,f773ce17-d7ba-422d-9e57-8cf7e21f1e5c,Off,2019-04-24
Electronics,All-in-One,b456b47c-8201-4e57-90a4-c7971f29156c,Electronics - All-in-One - 2642,0990099b-2ba0-4b5c-8db6-73ff98ce3a54,Online,2019-06-21
Electronics,All-in-One,e3459e2d-e8c6-4a39-a81c-25ee08d91613,Electronics - All-in-One - 8379,08d7cb76-14b5-482e-be67-4d965f3334b5,Online,2020-01-29
Power Tools,Accessories,dc353bf0-29ef-499a-abb9-957e41fcffe9,Power Tools - Accessories - 14090,4f83200c-4ad2-4acd-b375-c2b8c42c31e5,Standby,2019-11-18
Electronics,Safety,28e81373-8168-4423-9674-ad6ccc7f9d8f,Electronics - Safety - 16288,bbaaedd0-ff3b-4fb4-97cb-2cf83337f9a1,Off,2018-04-23
Electronics,Surveillance,ce1f72d1-b0a5-40b7-a33e-eb9f7996c1d8,Electronics - Surveillance - 24381,f22db20d-e678-420e-9bad-ca3f3860972b,Off,2020-03-31
Power Tools,Drills,89b82da4-eea1-4787-80a0-04ffbf5fa32d,Power Tools - Drills - 22850,4c195b32-6982-4c43-933e-18ef3ddbdf78,Off,2018-01-13
Electronics,Surveillance,70006c22-71e0-4ade-b8bf-0d180a652f5b,Electronics - Surveillance - 5526,e9f1ceeb-5dd8-4b48-a473-bfbeb6499aab,Standby,2019-04-09
Electronics,Other Hardware,9033aa41-4291-45ea-813c-5c7c208204cc,Electronics - Other Hardware - 14148,dc21140c-fdd2-4307-98b4-fe979fd672d5,Paused,2018-03-01
Electronics,Surveillance,a219af97-985e-4cbe-beea-6425caa0e314,Electronics - Surveillance - 995,3a7c4878-b550-462d-a442-f7b5509668a5,Paused,2019-02-17
Electronics,Other Hardware,41a2bc3b-63e7-4f52-81cf-b58d2e7bd583,Electronics - Other Hardware - 8637,8be18de2-a127-411f-8dc2-83df11317cb0,Offline,2019-11-04
Power Tools,Cordless,9cd77633-3c8b-4542-b671-b2301c20323f,Power Tools - Cordless - 9583,2c80d691-c018-4fbb-8a89-752b582ec5f9,Standby,2018-03-11
Electronics,Speakers,6934480c-8435-4078-9cb3-875a59d2cb64,Electronics - Speakers - 1356,948ca7be-d79c-4d33-b2fa-59800d021bb8,Paused,2018-07-03
Electronics,Other Hardware,bcf21f0b-354a-4e90-b11c-3259796614bc,Electronics - Other Hardware - 9944,67271717-bfbf-4767-9088-dd85c5acbb38,Offline,2018-08-03
Electronics,Surveillance,a4e6b6df-b035-439d-b722-2d956a686dc5,Electronics - Surveillance - 20734,cdb8a49c-6120-48f5-8ece-f0c5eb2b8785,Paused,2019-12-28
Power Tools,Cordless,bda7350c-adff-439a-b4fa-c82a04596d99,Power Tools - Cordless - 3807,2baed6b9-6696-4d5a-9cc7-d178cb6e7c24,Standby,2019-07-13
Electronics,All-in-One,dae13c11-985b-4b4b-ac6a-397ba4f73821,Electronics - All-in-One - 20063,7f9959c8-af20-41d5-92a0-0273879d3886,Off,2018-11-11
Electronics,Surveillance,f98f61f1-6ef7-483b-8c6a-8a33c1718793,Electronics - Surveillance - 22844,9a4f65a4-1c27-476e-8313-62ee294c8a43,Off,2018-09-02
Electronics,Surveillance,0a2516e3-b73e-4ee4-bdd4-c6b6967600f5,Electronics - Surveillance - 20465,52cca4a6-a4e0-48eb-b038-d7fb91d21167,Offline,2019-01-11
Electronics,Other Hardware,b3d92eb8-9fb6-4446-a274-b85f4f6de61c,Electronics - Other Hardware - 9013,8b7b42f2-954c-4a5d-a71d-4a7cf0302ed6,Off,2018-11-04
Power Tools,Cordless,14bb59c1-a0aa-45b7-bd6c-f81d462d503f,Power Tools - Cordless - 19803,030b39c9-8058-4e0f-a63d-cb7208afae74,Offline,2019-08-21
Electronics,Surveillance,cc5f5ba7-75e1-40ae-aaeb-55d1ac7d3e7d,Electronics - Surveillance - 11127,e0e88130-a268-4573-bd41-781828a637f1,Paused,2019-11-19
Electronics,Other Hardware,3eca2e30-0527-43c5-a577-e03f74743e17,Electronics - Other Hardware - 6549,4b81b715-0118-4cd7-8c96-410fe01a5930,Standby,2019-06-15
Electronics,Speakers,9a0ca498-9078-4ec4-8763-dc9c47138e91,Electronics - Speakers - 18980,5b554437-0ecd-4388-98e7-a7c690fd9aac,Paused,2020-03-23
Electronics,Surveillance,e0403cb5-afc2-423d-b81e-5ed2df6f7644,Electronics - Surveillance - 2022,b7d45ad6-740c-4171-b114-d249d8e638b3,Standby,2019-02-12
Electronics,All-in-One,43f0ba2e-6c52-4804-890e-311099454b1b,Electronics - All-in-One - 1218,760225d5-9ac0-4bd7-b6ec-42529baac3c3,Online,2018-07-21
Power Tools,Cordless,2118980c-f440-42c9-82f1-6b00f65ce06f,Power Tools - Cordless - 13876,62b2da75-6bb6-40d9-a21e-e93f3be79e3b,Offline,2018-08-01
Electronics,Speakers,2cca0dae-6ec5-4fff-8c32-cdf668de20ee,Electronics - Speakers - 6430,4aec2aae-f5d1-4065-b220-77bf753c27c9,Offline,2020-06-24
Power Tools,Accessories,681ba3f0-3f06-4d07-91b1-2b9f0f39ac63,Power Tools - Accessories - 6036,caba29fa-b202-4a4c-a03e-2693f8b1e2d7,Off,2020-04-25
Power Tools,Cordless,aceb608d-39cb-4edb-bd77-719ad12ad315,Power Tools - Cordless - 24999,f5152922-5995-4485-a5d3-2192af465d16,Off,2018-05-01
Electronics,Speakers,5b329de8-ed37-4409-b4d7-fe2fd17ed30f,Electronics - Speakers - 12667,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,Paused,2020-01-15
Power Tools,Cordless,affc5cc3-58fd-4d7c-b050-3b12359337ba,Power Tools - Cordless - 11860,54e4d274-c91c-4c88-b5fb-91530019cd25,Off,2020-02-29
Electronics,All-in-One,6548a39d-4c8e-4c99-88dd-fbea2fa7133f,Electronics - All-in-One - 435,e557a6d1-2914-4004-afc4-73c2ad66e39a,Off,2019-10-22
Electronics,Surveillance,b90c8b09-59e0-432a-91dd-22ae451583b7,Electronics - Surveillance - 15931,de0634a4-c1f7-4840-a33e-61d472708727,Standby,2018-06-02
Power Tools,Drills,8008fe7f-4387-4822-afe5-b9c833296a4d,Power Tools - Drills - 17534,e0e88130-a268-4573-bd41-781828a637f1,Paused,2019-08-21
Power Tools,Cordless,e9a07b10-2833-4b90-a79d-f933aae53dc2,Power Tools - Cordless - 16209,0dbf2be7-63b2-4f2c-a609-a2e2a778dc09,Online,2018-06-14
Power Tools,Accessories,db53b9c6-6f4b-4bbb-ab32-b0939a737225,Power Tools - Accessories - 23293,b8399b7d-415a-4e72-8650-ee6ddf7993e2,Standby,2019-09-08
Electronics,Other Hardware,0b1b24c0-5ac6-40d1-91a7-58e9010b95ec,Electronics - Other Hardware - 16880,8b041e65-c18f-481f-95ec-f5cf641a8f47,Offline,2018-06-25
Electronics,Speakers,27abdc4e-6ca9-4d90-9f39-ccc22a5e2607,Electronics - Speakers - 12703,e94b8abf-9034-4b0c-b10a-053e57fe53da,Offline,2019-03-10
Power Tools,Saws,e37d4bd3-88e6-49c8-a178-f8b77970887b,Power Tools - Saws - 6084,7919573e-2bb3-48b9-b21b-13eafb70fe56,Off,2020-03-03
Electronics,Speakers,f1675a75-1914-4fd0-a3ec-d09ab7873552,Electronics - Speakers - 6591,a9ca0b13-c79f-4e47-b0d3-710b0f722899,Off,2019-01-22
Electronics,All-in-One,523f82d4-4c2c-4a67-a79b-76768d5e6d8b,Electronics - All-in-One - 10983,e073377a-ec86-4fe8-8585-017422b050d5,Off,2020-06-21
Electronics,Surveillance,b9485be0-2169-4ca6-9b96-bfceec72f458,Electronics - Surveillance - 11575,a81c0776-2729-4874-a8de-1fb32a56694c,Offline,2018-07-29
Power Tools,Cordless,c37fafaa-efc4-4042-9363-6252a5d4b722,Power Tools - Cordless - 22840,31c1f485-8c5e-4072-bd0e-f1edd0b33b92,Online,2018-05-15
Power Tools,Drills,9019eed0-b8a0-45a6-8a8d-c3837f86ffe4,Power Tools - Drills - 2022,27237a55-df44-43c4-92e0-d13059ea91d4,Off,2019-03-09
Power Tools,Cordless,f3592f61-c9fd-4f0e-adcd-18a7342e083e,Power Tools - Cordless - 10589,c9fdb354-467c-42bf-99b1-779a9fce7797,Off,2019-11-28
Electronics,Other Hardware,db6ece96-6f9d-45d4-b43c-98e9bddac52b,Electronics - Other Hardware - 6927,090c1ab0-9be5-4978-827d-b5e1342227f1,Off,2020-01-24
Power Tools,Cordless,d833a966-afac-4a43-b19c-0d3229bd9c84,Power Tools - Cordless - 3721,a9f17e6c-4f48-4a68-9556-fcd29eaf69db,Online,2018-05-20
Power Tools,Drills,bf1ac64a-6bfe-4e96-a268-ff2f19155bb9,Power Tools - Drills - 2504,3252794b-093e-4b73-81b8-cef5e2e1744c,Offline,2020-02-28
Power Tools,Cordless,ea7cfa5d-564c-41d0-b123-4f073c8ab3eb,Power Tools - Cordless - 20693,c4478d38-8a81-4b38-8fbe-b269643d445c,Off,2019-09-04
Electronics,Safety,06f69ea9-c848-4c92-b4d3-d81b46ff3b1b,Electronics - Safety - 21551,a0f0b832-1f73-4139-af5c-2136b6ca2478,Standby,2019-07-08
Electronics,Surveillance,d7bf2049-efc6-47b8-bcb4-d788eb2cf572,Electronics - Surveillance - 11182,7981e000-80f8-4c14-b342-ceffd1bb0b93,Standby,2018-09-21
Electronics,Surveillance,dc88ea6d-a794-47f6-aebc-c5615f51237e,Electronics - Surveillance - 19076,c4af39a6-e145-46f5-8883-a271444e5367,Online,2018-11-16
Electronics,Surveillance,8e9bbe3a-3a11-48aa-a060-130f93702925,Electronics - Surveillance - 23068,70c3d4fe-0336-4a19-a36e-240b6c163e8d,Off,2019-03-01
Electronics,All-in-One,a10e1f45-3b93-4912-bc52-b0c184fa0f83,Electronics - All-in-One - 13533,eec93e3a-dcd6-4d9b-8d3b-f0c9fe40ce52,Standby,2019-06-23
Electronics,Speakers,4794d942-e5f7-4483-b512-750fde0d81d7,Electronics - Speakers - 12489,9eab396f-d2a7-4634-8f58-c1ebbc88d07f,Paused,2019-09-17
Power Tools,Drills,96905635-58e4-42cd-8779-ffb32c6f368f,Power Tools - Drills - 7168,b54d00c3-f689-4cc1-ae9c-b3863989fe2e,Off,2019-09-25
Power Tools,Cordless,3af5aebb-7206-49ef-8ed0-f1415419215a,Power Tools - Cordless - 12696,0e146416-914b-4042-bbc9-e32cd4df3750,Offline,2020-02-24
Power Tools,Drills,7d030e0b-6963-42e6-9c76-5a97cfea7980,Power Tools - Drills - 1001,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,Standby,2018-09-20
Electronics,Other Hardware,23dc2806-cd04-4126-aea5-2737491ca920,Electronics - Other Hardware - 21760,0e29d86c-a447-4001-8d79-7f4a912dce2a,Offline,2018-09-29
Power Tools,Drills,8588ff59-702a-4e40-a611-a175db27838e,Power Tools - Drills - 4160,b431fca7-577a-43d3-9a5c-faf36b740de8,Paused,2019-06-22
Electronics,Surveillance,4c9f0d68-3d37-4d90-95d6-8be79c62c523,Electronics - Surveillance - 4197,6f89d9e6-6294-47b0-aef0-574c5072f06c,Paused,2018-08-14
Power Tools,Drills,b5e843b5-56bf-4ecc-8ace-c9dfeb3d6e88,Power Tools - Drills - 10852,2dd670ab-afc4-4403-941a-ab3eb8357f05,Off,2019-09-04
Electronics,Speakers,44255d49-26e4-4811-be91-033e7d1168de,Electronics - Speakers - 21736,d8c7d068-2c02-4629-ad8f-51f4eeca7233,Paused,2018-11-19
Electronics,Safety,2be8b1b0-2910-45c3-ad35-102cd45eb7be,Electronics - Safety - 9632,f2639bda-bca1-48d5-b997-6eb3584dfbcf,Off,2020-04-02
Electronics,Surveillance,61e388b9-a32a-443a-b02b-d02c646c2f13,Electronics - Surveillance - 1164,f7b74adc-8f1a-4a0d-9b32-43801912a87c,Off,2018-04-11
Power Tools,Cordless,d2166b32-e89f-470e-8a00-193dad83a189,Power Tools - Cordless - 18783,f745ad2e-67e8-4304-bad7-281d14931f15,Offline,2019-07-14
Electronics,Safety,3e3b7b69-4db5-407b-91df-5203c955f42b,Electronics - Safety - 8607,92da7067-b0b8-4b12-8927-67157534de60,Off,2020-05-14
Electronics,Surveillance,e5673632-3b3f-434d-9867-146f8d486439,Electronics - Surveillance - 17814,1ba6dc54-0994-439f-8bfd-bcaf13124fc9,Paused,2019-05-05
Power Tools,Cordless,1715dff5-bf76-4d84-8803-e913299455f3,Power Tools - Cordless - 15887,d4acb64f-1539-495f-82c4-7798dc583828,Off,2020-04-12
Electronics,All-in-One,3514862d-6243-445d-89a4-9a784cd1d705,Electronics - All-in-One - 9922,74f3cdca-cd68-4973-bb18-01be1530bc4d,Off,2019-04-08
Power Tools,Cordless,498ca5b9-6cb3-4e8c-a6e1-df595177c59a,Power Tools - Cordless - 24794,600b0a1f-3803-41da-9fe1-cea5e6a73ff8,Offline,2018-02-28
Electronics,Other Hardware,d0e073fb-228d-4f7a-b84e-04d77e582b77,Electronics - Other Hardware - 16865,caba29fa-b202-4a4c-a03e-2693f8b1e2d7,Offline,2019-04-28
Electronics,All-in-One,2fd57350-0ed4-4f37-8e5c-3f6d54cd2dfc,Electronics - All-in-One - 12886,6cea4aad-c4de-4154-baca-b2740fa1c57b,Offline,2018-03-30
Power Tools,Cordless,2e56fcce-8697-4b29-84dc-4ec5bbb49fd3,Power Tools - Cordless - 589,077d7ccd-a557-46f7-96a4-a95ea2f25573,Paused,2018-06-04
Power Tools,Cordless,5a570f74-e976-409a-a79a-06fb7088f119,Power Tools - Cordless - 14856,f4501e8c-d8ce-4378-aba1-b9e80a1f8799,Off,2019-05-28
Power Tools,Cordless,41258967-3ec2-45f9-80db-2008e9bbe6ee,Power Tools - Cordless - 6208,9d6dff71-178a-41ee-92df-75ab1a2973c8,Online,2018-03-22
Electronics,Other Hardware,c4a572ac-adbc-4466-9a64-dcbdcef991e5,Electronics - Other Hardware - 15844,5935df73-4740-4782-b7ac-06dda14543aa,Paused,2019-10-30
Power Tools,Cordless,4fc9b703-6c12-4558-8485-b4f3f21bdbba,Power Tools - Cordless - 23251,b0bad13c-751e-49bf-a2ae-13a324b82228,Paused,2019-06-25
Power Tools,Cordless,e1ffb765-4bb8-45c3-9fe5-bdb0c792d20f,Power Tools - Cordless - 5326,8b7b42f2-954c-4a5d-a71d-4a7cf0302ed6,Offline,2018-12-25
Electronics,Surveillance,2b2769b1-ec75-467b-8ed0-7647973ae477,Electronics - Surveillance - 3865,fc79d35f-ae5b-4414-b22a-94edd7baee1b,Offline,2019-12-09
Power Tools,Drills,ed2502af-f904-46b2-be58-401ae1cbcc82,Power Tools - Drills - 23000,73ac59a5-4550-4817-b42b-485deb9848e4,Off,2019-08-29
Electronics,All-in-One,89cc7e6a-4aa2-4e43-b0a2-5f3d7d38f6a0,Electronics - All-in-One - 23892,8cd58e55-4069-4293-ba61-638a45971cbe,Standby,2019-07-18
Power Tools,Cordless,06a63592-e1ec-4b09-9893-d78de173b4eb,Power Tools - Cordless - 19106,3025e048-8d4c-4840-bd27-8892e87d1293,Offline,2019-12-31
Power Tools,Accessories,934e7229-0662-43cf-9a6e-458223eeb8b2,Power Tools - Accessories - 15871,4646a4a1-7ec3-49c5-be72-b9221395edd0,Standby,2018-03-05
Electronics,Surveillance,dcc79477-0b38-4974-96be-4c6eb57bb6b8,Electronics - Surveillance - 13354,b38a1527-a933-484c-89ab-138379a19384,Off,2020-01-22
Power Tools,Accessories,feb12683-eef0-4fc4-b4d1-eb52fdac6a15,Power Tools - Accessories - 22035,397bc063-ddca-4354-9961-404607fac2a0,Online,2019-05-01
Power Tools,Cordless,6edc47bf-6ac8-49f1-8a3e-e7f77192ac69,Power Tools - Cordless - 8844,8eaf6dd2-4acd-4e5f-8fca-d406eb22f0c8,Off,2020-01-27
Electronics,Surveillance,bc8d1aca-03fb-4ef5-aff5-c3cec63ac011,Electronics - Surveillance - 17015,0f907c71-0c50-4826-b217-4073ad1e84da,Paused,2019-01-30
Electronics,Other Hardware,b214af6a-3e44-4f4b-bd65-0a2acdae75dd,Electronics - Other Hardware - 745,1ffd2ccd-e1f9-479f-9132-a602203753ec,Off,2018-06-05
Electronics,Other Hardware,f92da159-bb97-4f2f-bb24-00c2800f1ce8,Electronics - Other Hardware - 15871,8436b0e9-f903-47d1-bd96-c655a0a4d3f1,Standby,2019-07-18
Electronics,All-in-One,77979312-6fee-4032-a59d-d99b13665994,Electronics - All-in-One - 2929,bc2c7944-1ce0-4de1-a0d5-0cfea63f2b6d,Off,2019-03-21
Electronics,Safety,3e7a31a1-a2e8-43eb-b78e-4998e306eacf,Electronics - Safety - 12981,313ba445-f0e3-49db-aed6-2e42e00c1ff8,Off,2019-12-17
Electronics,All-in-One,00125c1f-ea3f-496a-9761-610ac68a6c6e,Electronics - All-in-One - 16051,825123dd-1377-4798-a5ae-ebc53f0a95f5,Off,2020-02-08
Electronics,Surveillance,792b6ae5-1208-4895-b712-558e33a81da6,Electronics - Surveillance - 8389,1d5bc394-0895-483d-9443-9fd050d29881,Off,2018-07-03
Electronics,Surveillance,316fcd65-0a21-48a5-89aa-fd05dd52125c,Electronics - Surveillance - 20910,bf383808-c4c3-403d-b34f-921d6806cdc9,Online,2018-12-14
Electronics,Speakers,8a421cbd-998d-4bcb-9259-85d177ffa0b0,Electronics - Speakers - 21264,c9fdb354-467c-42bf-99b1-779a9fce7797,Online,2018-10-31
Power Tools,Saws,e51834c0-dd6e-40af-9070-da9f7d91f68a,Power Tools - Saws - 12747,8aa979e6-ea4a-44d6-af31-27a43b4a9c83,Paused,2019-07-27
Electronics,Surveillance,83bd541f-426b-4571-b676-a1681d90a802,Electronics - Surveillance - 21842,a0f0b832-1f73-4139-af5c-2136b6ca2478,Offline,2018-03-01
Electronics,Other Hardware,4f6f7ed0-5d9f-4033-a199-caa2026797ad,Electronics - Other Hardware - 24430,6cf1551c-a66b-4376-b7f3-c89fedcdbbc6,Online,2018-01-12
Power Tools,Cordless,f2c184f0-7482-4fef-8720-2a07ade8b0a5,Power Tools - Cordless - 19430,a35aa5c1-9680-4431-a44b-f549d2576492,Offline,2019-04-28
Electronics,Surveillance,5e3b3680-bf92-4131-9e69-4ac521757e7b,Electronics - Surveillance - 669,049e3b3d-6156-47a5-afca-94ff262455eb,Off,2020-03-31
Power Tools,Accessories,e19452e1-c74f-4469-b64c-f03d6a025a9e,Power Tools - Accessories - 7409,69e16212-86c2-4fd0-acda-367142e7afdc,Standby,2019-10-07
Electronics,Other Hardware,305981e8-c1f4-4182-8de1-54b6865e5690,Electronics - Other Hardware - 7390,f4b89bf2-705b-4bb1-bff6-88fbdc4ab007,Offline,2018-01-08
Power Tools,Saws,2d64eab5-59c8-4c37-8ed4-53cbfc5f37bb,Power Tools - Saws - 14471,8b7b42f2-954c-4a5d-a71d-4a7cf0302ed6,Paused,2018-01-09
Electronics,Safety,38a4a5a8-f59f-4cd6-a7ec-5caaea856048,Electronics - Safety - 2389,aa45ce8a-7035-4fe8-a03c-97a01bc78655,Off,2018-05-08
Power Tools,Drills,34cd8542-27af-4101-8714-fa7fede6f867,Power Tools - Drills - 1175,3d395efd-00d7-45a6-b3e4-060190ed6901,Offline,2020-01-17
Electronics,Other Hardware,96872d7f-cb34-44e9-a0d1-59c5fa90a5f3,Electronics - Other Hardware - 22263,7c9401e5-865c-4ace-b999-54d7b505bbba,Off,2019-05-07
Power Tools,Cordless,2ece59bb-ec95-4bb7-a675-739b8dea327a,Power Tools - Cordless - 20372,90065188-c566-40e1-acac-5f4c63436c76,Off,2019-06-21
Electronics,Surveillance,c0804a0a-22f2-4e7f-8c93-a8c2ea595c97,Electronics - Surveillance - 8066,4eb7392d-5f2d-48b9-b4dd-b3fa840b96df,Standby,2019-12-18
Power Tools,Accessories,0d1881b4-3cd9-4c3b-94a4-d5817d925019,Power Tools - Accessories - 20876,3025e048-8d4c-4840-bd27-8892e87d1293,Off,2019-07-19
Electronics,All-in-One,74e46764-fb73-43e3-918c-9a5ab0befa2e,Electronics - All-in-One - 6018,e72ab6b8-1690-412a-b503-4cf65e4b00e2,Off,2020-05-26
Electronics,Surveillance,d174a8d1-ed03-4e53-9434-cec728a122ad,Electronics - Surveillance - 7560,a32ef888-faba-442f-acae-b6577ba245a2,Offline,2019-07-19
Electronics,Speakers,5b723d7d-0ff5-46f2-839e-f73fb9291445,Electronics - Speakers - 11593,e288bada-7f09-41ab-98b5-52248c244aa9,Off,2018-01-14
Power Tools,Accessories,49c7b06a-5ca1-4bac-968b-3a1fdca0bed5,Power Tools - Accessories - 7400,1fe154fa-030c-494e-84d4-707a533060c3,Online,2018-09-15
Electronics,Speakers,2e7076b0-6dd9-43c1-93be-be7c613cbe69,Electronics - Speakers - 18907,8e8ba468-7e30-436b-a6ee-854a2c4ad851,Offline,2018-06-02
Power Tools,Drills,da8053bf-1a39-4b8f-99fa-591379901be9,Power Tools - Drills - 1403,2b0a0784-8447-43c8-aee7-a7b79fcc1677,Off,2018-02-09
Power Tools,Accessories,d029c497-46ae-4001-a8db-d69c7d48ad95,Power Tools - Accessories - 22896,a083552e-0b8e-4054-9718-55b77bf9d615,Offline,2018-06-16
Power Tools,Drills,87e89b29-5193-499c-8f7e-c5bfad0406ee,Power Tools - Drills - 5975,59804c71-91ea-458d-8e1a-97685529a403,Off,2019-06-07
Electronics,Surveillance,9a62e860-03fd-4812-8dc0-92a8e149fb63,Electronics - Surveillance - 2020,2c7fa6b6-2a16-4957-adb2-655838b0c6b8,Off,2018-01-17
Electronics,Surveillance,8e139528-73d3-4f86-b0ca-eb5f23218ce4,Electronics - Surveillance - 15150,27237a55-df44-43c4-92e0-d13059ea91d4,Standby,2018-08-20
Power Tools,Cordless,c6d5364c-2939-4c3f-b14b-8949566741ae,Power Tools - Cordless - 683,1de45b5b-d77d-4e36-a67c-9fb39b7f36f8,Online,2020-06-12
Electronics,Surveillance,4a6f83c9-42b6-4871-a3aa-4ff409e2e07c,Electronics - Surveillance - 11132,9151d926-1599-4a4b-bce7-5a7371f14932,Off,2020-05-19
Electronics,Surveillance,1d853585-7a1d-4b01-9976-38ee7ad00b65,Electronics - Surveillance - 3432,6d45bee7-b2bb-4424-ac51-81ed5a2560c0,Off,2019-09-08
Electronics,Surveillance,91968508-55b1-41e8-b983-06c6ee1978d9,Electronics - Surveillance - 21354,f7b74adc-8f1a-4a0d-9b32-43801912a87c,Paused,2018-04-29
Electronics,Speakers,6f75a908-a65c-4d1a-b3d0-b83d3a1e5efc,Electronics - Speakers - 15566,c9fdb354-467c-42bf-99b1-779a9fce7797,Standby,2018-09-19
Power Tools,Saws,7e195a52-c62b-43b8-b019-4d3ddab7ecd5,Power Tools - Saws - 19042,e293dd1d-40c5-4b0a-8bb8-d111f1ffb0d9,Offline,2020-04-27
Power Tools,Cordless,273e6037-cbd6-46b2-a052-dc57e812c3bd,Power Tools - Cordless - 10923,049e3b3d-6156-47a5-afca-94ff262455eb,Off,2018-02-04
Electronics,Surveillance,90639d17-300b-4ec7-b5d3-cd71e750a26f,Electronics - Surveillance - 22566,ae1b3efb-2aea-46ec-9799-c84aae406961,Off,2018-10-21
Electronics,Surveillance,5cf6c6ec-51fa-471b-9c65-6201fac94d77,Electronics - Surveillance - 4749,a358c0ab-ccb3-4d05-bde5-615ebfc89483,Paused,2019-04-10
Power Tools,Cordless,a5d41744-4b13-4a32-ae82-eb951d0fce48,Power Tools - Cordless - 11224,b97b0b85-3ea2-43c5-85ea-96da64a37d06,Paused,2018-02-01
